EventID,Date,Promotion,Event,EventName,EventType,Location,CityTown,StateProvince,Country
AEW-136,2020-10-14,AEW,AEW Dynamite,AEW Dynamite #54 - Anniversary 2020,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-135,2020-10-14,AEW,AEW Dark,AEW Dark #57,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-134,2020-10-07,AEW,AEW Dynamite,AEW Dynamite #53 - Chris Jericho's 30th Anniversary Celebration,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-133,2020-10-07,AEW,AEW Dark,AEW Dark #56,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-132,2020-09-25,AEW,AEW Dynamite,AEW Dynamite #52,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-131,2020-09-25,AEW,AEW Dark,AEW Dark #55,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-130,2020-09-23,AEW,AEW Dynamite,AEW Dynamite #51,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-129,2020-09-23,AEW,AEW Dark,AEW Dark #54,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-128,2020-09-10,AEW,AEW Dark,AEW Dark #53,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-127,2020-09-10,AEW,AEW Dynamite,AEW Dynamite #50,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-126,2020-09-10,AEW,AEW Dark,AEW Dark #52,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-125,2020-09-10,AEW,AEW Dynamite,AEW Late Night Dynamite,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-124,2020-09-09,AEW,AEW Dynamite,AEW Dynamite #49,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-123,2020-09-05,AEW,AEW All Out  The Buy In,AEW All Out 2020 - The Buy In,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-122,2020-09-05,AEW,AEW Dark,AEW Dark #51,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-121,2020-09-05,AEW,AEW All Out,AEW All Out 2020,PLE/PPV,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-120,2020-09-02,AEW,AEW Dynamite,AEW Dynamite #48,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-119,2020-09-02,AEW,AEW Dark,AEW Dark #50,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-118,2020-08-27,AEW,AEW Dynamite,AEW Dynamite #47 - Thursday Night Dynamite,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-117,2020-08-27,AEW,AEW Dark,AEW Dark #49,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-116,2020-08-13,AEW,AEW Dynamite,AEW Dynamite #46 - Saturday Night Dynamite,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-115,2020-08-13,AEW,AEW Dark,AEW Dark #48,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-114,2020-08-12,AEW,AEW Dynamite,AEW Dynamite #45 - Tag Team Appreciation Night,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-113,2020-08-12,AEW,AEW Dark,AEW Dark #47,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-112,2020-07-30,AEW,AEW Dynamite,AEW Dynamite #44,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-111,2020-07-30,AEW,AEW Dark,AEW Dark #46,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-110,2020-07-29,AEW,AEW Women's Tag Team Cup Tournament,AEW Women's Tag Team Cup Tournament - The Deadly Draw #1,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-109,2020-07-29,AEW,AEW Women's Tag Team Cup Tournament,AEW Women's Tag Team Cup Tournament - The Deadly Draw #3,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-108,2020-07-29,AEW,AEW Women's Tag Team Cup Tournament,AEW Women's Tag Team Cup Tournament - The Deadly Draw #2,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-107,2020-07-29,AEW,AEW Dark,AEW Dark #45,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-106,2020-07-29,AEW,AEW Dynamite,AEW Dynamite #43,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-105,2020-07-16,AEW,AEW Dynamite,AEW Dynamite #42,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-104,2020-07-16,AEW,AEW Dark,AEW Dark #44,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-103,2020-07-15,AEW,AEW Dynamite,AEW Dynamite #41 - Fight For The Fallen 2020,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-102,2020-07-15,AEW,AEW Dark,AEW Dark #43,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-101,2020-07-02,AEW,AEW Dynamite,AEW Dynamite #40 - Fyter Fest 2020,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-100,2020-07-02,AEW,AEW Dark,AEW Dark #42,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-99,2020-07-01,AEW,AEW Dynamite,AEW Dynamite #39 - Fyter Fest 2020,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-98,2020-07-01,AEW,AEW Dark,AEW Dark #41,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-97,2020-06-24,AEW,AEW Dynamite,AEW Dynamite #38,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-96,2020-06-24,AEW,AEW Dark,AEW Dark #40,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-95,2020-06-11,AEW,AEW Dynamite,AEW Dynamite #37,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-94,2020-06-11,AEW,AEW Dark,AEW Dark #39,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-93,2020-06-10,AEW,AEW Dynamite,AEW Dynamite #36,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-92,2020-06-10,AEW,AEW Dark,AEW Dark #38,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-91,2020-05-28,AEW,AEW Dark,AEW Dark #37,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-90,2020-05-28,AEW,AEW Dynamite,AEW Dynamite #35,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-89,2020-05-27,AEW,AEW Dynamite,AEW Dynamite #34,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-88,2020-05-27,AEW,AEW Dark,AEW Dark #36,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-87,2020-05-23,AEW,AEW Double Or Nothing  The Buy In,AEW Double Or Nothing 2020 - The Buy In,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-86,2020-05-23,AEW,AEW Double Or Nothing,AEW Double Or Nothing 2020,PLE/PPV,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-85,2020-05-20,AEW,AEW Dark,AEW Dark #35,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-84,2020-05-20,AEW,AEW Dynamite,AEW Dynamite #33,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-83,2020-05-13,AEW,AEW Dynamite,AEW Dynamite #32,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-82,2020-05-13,AEW,AEW Dark,AEW Dark #34,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-81,2020-05-06,AEW,AEW Dynamite,AEW Dynamite #31,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-80,2020-05-06,AEW,AEW Dark,AEW Dark #33,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-79,2020-04-29,AEW,AEW Dynamite,AEW Dynamite #30,Televised,"Norcross, Georgia, USA",Norcross,Georgia,USA
AEW-78,2020-04-29,AEW,AEW Dark,AEW Dark #32,Televised,"Norcross, Georgia, USA",Norcross,Georgia,USA
AEW-77,2020-04-22,AEW,AEW Dynamite,AEW Dynamite #29,Televised,"Norcross, Georgia, USA",Norcross,Georgia,USA
AEW-76,2020-04-22,AEW,AEW Dark,AEW Dark #31,Televised,"Norcross, Georgia, USA",Norcross,Georgia,USA
AEW-75,2020-04-15,AEW,AEW Dynamite,AEW Dynamite #28,Televised,"Norcross, Georgia, USA",Norcross,Georgia,USA
AEW-74,2020-04-15,AEW,AEW Dark,AEW Dark #30,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-73,2020-04-08,AEW,AEW Dark,AEW Dark #29,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-72,2020-04-08,AEW,AEW Dynamite,AEW Dynamite #27,Televised,"Norcross, Georgia, USA",Norcross,Georgia,USA
AEW-71,2020-04-01,AEW,AEW Dynamite,AEW Dynamite #26,Televised,"Norcross, Georgia, USA",Norcross,Georgia,USA
AEW-70,2020-04-01,AEW,AEW Dark,AEW Dark #28,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-69,2020-03-25,AEW,AEW Dynamite,AEW Dynamite #25,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-68,2020-03-25,AEW,AEW Dark,AEW Dark #27,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-67,2020-03-18,AEW,AEW Dynamite,AEW Dynamite #24,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-66,2020-03-18,AEW,AEW Dark,AEW Dark #26,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-65,2020-03-11,AEW,AEW Dynamite,AEW Dynamite #23,Televised,"West Valley City, Utah, USA",West Valley City,Utah,USA
AEW-64,2020-03-11,AEW,AEW Dark,AEW Dark #25,Televised,"West Valley City, Utah, USA",West Valley City,Utah,USA
AEW-63,2020-03-04,AEW,AEW Dynamite,AEW Dynamite #22,Televised,"Broomfield, Colorado, USA",Broomfield,Colorado,USA
AEW-62,2020-03-04,AEW,AEW Dark,AEW Dark #24,Televised,"Broomfield, Colorado, USA",Broomfield,Colorado,USA
AEW-61,2020-02-29,AEW,AEW Revolution  The Buy In,AEW Revolution 2020 - The Buy In,Televised,"Chicago, Illinois, USA",Chicago,Illinois,USA
AEW-60,2020-02-29,AEW,AEW Dark,AEW Dark #23,Televised,"Chicago, Illinois, USA",Chicago,Illinois,USA
AEW-59,2020-02-29,AEW,AEW Revolution,AEW Revolution 2020,PLE/PPV,"Chicago, Illinois, USA",Chicago,Illinois,USA
AEW-58,2020-02-26,AEW,AEW Dark,AEW Dark #22,Televised,"Independence, Missouri, USA",Independence,Missouri,USA
AEW-57,2020-02-26,AEW,AEW Dynamite,AEW Dynamite #21,Televised,"Independence, Missouri, USA",Independence,Missouri,USA
AEW-56,2020-02-19,AEW,AEW Dynamite,AEW Dynamite #20,Televised,"Atlanta, Georgia, USA",Atlanta,Georgia,USA
AEW-55,2020-02-19,AEW,AEW Dark,AEW Dark #21,Televised,"Atlanta, Georgia, USA",Atlanta,Georgia,USA
AEW-54,2020-02-12,AEW,AEW Dynamite,AEW Dynamite #19,Televised,"Cedar Park, Texas, USA",Cedar Park,Texas,USA
AEW-53,2020-02-12,AEW,AEW Dark,AEW Dark #20,Televised,"Cedar Park, Texas, USA",Cedar Park,Texas,USA
AEW-52,2020-02-05,AEW,AEW Dynamite,AEW Dynamite #18,Televised,"Huntsville, Alabama, USA",Huntsville,Alabama,USA
AEW-51,2020-02-05,AEW,AEW Dark,AEW Dark #19,Televised,"Huntsville, Alabama, USA",Huntsville,Alabama,USA
AEW-50,2020-01-29,AEW,AEW Dynamite,AEW Dynamite #17,Televised,"Cleveland, Ohio, USA",Cleveland,Ohio,USA
AEW-49,2020-01-29,AEW,AEW Dark,AEW Dark #18,Televised,"Cleveland, Ohio, USA",Cleveland,Ohio,USA
AEW-48,2020-01-23,AEW,Jericho Cruise Part Deux,Jericho Cruise Part Deux: Second Wave,Televised,USA,USA,USA,USA
AEW-47,2020-01-22,AEW,Jericho Cruise Part Deux,Jericho Cruise Part Deux: Second Wave,Televised,USA,USA,USA,USA
AEW-46,2020-01-21,AEW,AEW Dynamite,AEW Dynamite #16 - Bash At The Beach,Televised,"Nassau, New Providence, Bahamas",Nassau,New Providence,Bahamas
AEW-45,2020-01-20,AEW,Jericho Cruise Part Deux,Jericho Cruise Part Deux: Second Wave,Televised,USA,USA,USA,USA
AEW-44,2020-01-15,AEW,AEW Dynamite,AEW Dynamite #15 - Bash At The Beach,Televised,"Coral Gables, Florida, USA",Coral Gables,Florida,USA
AEW-43,2020-01-15,AEW,AEW Dark,AEW Dark #17,Televised,"Coral Gables, Florida, USA",Coral Gables,Florida,USA
AEW-42,2020-01-15,AEW,AEW Dark,AEW Dark #16,Televised,"Coral Gables, Florida, USA",Coral Gables,Florida,USA
AEW-41,2020-01-15,AEW,AEW Dark,AEW Dark Bonus Match,Televised,"Coral Gables, Florida, USA",Coral Gables,Florida,USA
AEW-40,2020-01-15,AEW,Jericho Cruise,AEW Rock N Rager Bonus Match,Non-Televised,"Coral Gables, Florida, USA",Coral Gables,Florida,USA
AEW-39,2020-01-08,AEW,AEW Dynamite,AEW Dynamite #14 - 1 Year Anniversary,Televised,"Southaven, Mississippi, USA",Southaven,Mississippi,USA
AEW-38,2020-01-08,AEW,AEW Dark,AEW Dark #15,Televised,"Southaven, Mississippi, USA",Southaven,Mississippi,USA
AEW-37,2020-01-01,AEW,AEW Dynamite,AEW Dynamite #13 - Homecoming 2020,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-36,2020-01-01,AEW,AEW Dark,AEW Dark #14,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-35,2019-12-31,AEW,AEW Dark,AEW Dark #13 - 2019 Year In Review,Televised,USA,USA,USA,USA
AEW-34,2019-12-18,AEW,AEW Dynamite,AEW Dynamite #12,Televised,"Corpus Christi, Texas, USA",Corpus Christi,Texas,USA
AEW-33,2019-12-18,AEW,AEW Dark,AEW Dark #12,Televised,"Corpus Christi, Texas, USA",Corpus Christi,Texas,USA
AEW-32,2019-12-11,AEW,AEW Dynamite,AEW Dynamite #11,Televised,"Garland, Texas, USA",Garland,Texas,USA
AEW-31,2019-12-11,AEW,AEW Dark,AEW Dark #11,Televised,"Garland, Texas, USA",Garland,Texas,USA
AEW-30,2019-12-04,AEW,AEW Dynamite,AEW Dynamite #10,Televised,"Champaign, Illinois, USA",Champaign,Illinois,USA
AEW-29,2019-12-04,AEW,AEW Dark,AEW Dark #10,Televised,"Champaign, Illinois, USA",Champaign,Illinois,USA
AEW-28,2019-11-27,AEW,AEW Dynamite,AEW Dynamite #9 - Thanksgiving Eve 2019,Televised,"Hoffman Estates, Illinois, USA",Hoffman Estates,Illinois,USA
AEW-27,2019-11-27,AEW,AEW Dark,AEW Dark #9,Televised,"Hoffman Estates, Illinois, USA",Hoffman Estates,Illinois,USA
AEW-26,2019-11-20,AEW,AEW Dark,AEW Dark #8,Televised,"Indianapolis, Indiana, USA",Indianapolis,Indiana,USA
AEW-25,2019-11-20,AEW,AEW Dynamite,AEW Dynamite #8,Televised,"Indianapolis, Indiana, USA",Indianapolis,Indiana,USA
AEW-24,2019-11-13,AEW,AEW Dynamite,AEW Dynamite #7,Televised,"Nashville, Tennessee, USA",Nashville,Tennessee,USA
AEW-23,2019-11-13,AEW,AEW Dark,AEW Dark #7,Televised,"Nashville, Tennessee, USA",Nashville,Tennessee,USA
AEW-22,2019-11-09,AEW,AEW Full Gear  The Buy In,AEW Full Gear 2019 - The Buy In,Televised,"Baltimore, Maryland, USA",Baltimore,Maryland,USA
AEW-21,2019-11-09,AEW,AEW Full Gear,AEW Full Gear 2019,PLE/PPV,"Baltimore, Maryland, USA",Baltimore,Maryland,USA
AEW-20,2019-11-06,AEW,AEW Dynamite,AEW Dynamite #6,Televised,"Charlotte, North Carolina, USA",Charlotte,North Carolina,USA
AEW-19,2019-11-06,AEW,AEW Dark,AEW Dark #6,Televised,"Charlotte, North Carolina, USA",Charlotte,North Carolina,USA
AEW-18,2019-10-30,AEW,AEW Dynamite,AEW Dynamite #5,Televised,"Charleston, West Virginia, USA",Charleston,West Virginia,USA
AEW-17,2019-10-30,AEW,AEW Dark,AEW Dark #5,Televised,"Charleston, West Virginia, USA",Charleston,West Virginia,USA
AEW-16,2019-10-23,AEW,AEW Dynamite,AEW Dynamite #4,Televised,"Pittsburgh, Pennsylvania, USA",Pittsburgh,Pennsylvania,USA
AEW-15,2019-10-23,AEW,AEW Dark,AEW Dark #4,Televised,"Pittsburgh, Pennsylvania, USA",Pittsburgh,Pennsylvania,USA
AEW-14,2019-10-16,AEW,AEW Dynamite,AEW Dynamite #3,Televised,"Philadelphia, Pennsylvania, USA",Philadelphia,Pennsylvania,USA
AEW-13,2019-10-16,AEW,AEW Dark,AEW Dark #3,Televised,"Philadelphia, Pennsylvania, USA",Philadelphia,Pennsylvania,USA
AEW-12,2019-10-09,AEW,AEW Dynamite,AEW Dynamite #2,Televised,"Boston, Massachusetts, USA",Boston,Massachusetts,USA
AEW-11,2019-10-09,AEW,AEW Dark,AEW Dark #2,Televised,"Boston, Massachusetts, USA",Boston,Massachusetts,USA
AEW-10,2019-10-02,AEW,AEW Dark,AEW Dark #1,Televised,"Washington, District Of Columbia, USA",Washington,District Of Columbia,USA
AEW-9,2019-10-02,AEW,AEW Dynamite,AEW Dynamite #1,Televised,"Washington, District Of Columbia, USA",Washington,District Of Columbia,USA
AEW-8,2019-08-31,AEW,AEW All Out,AEW All Out 2019,PLE/PPV,"Hoffman Estates, Illinois, USA",Hoffman Estates,Illinois,USA
AEW-7,2019-08-31,AEW,AEW All Out  The Buy In,AEW All Out 2019 - The Buy In,Televised,"Hoffman Estates, Illinois, USA",Hoffman Estates,Illinois,USA
AEW-6,2019-07-13,AEW,AEW Fight For The Fallen  The Buy In,AEW Fight For The Fallen 2019 - The Buy In,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-5,2019-07-13,AEW,AEW Fight For The Fallen,AEW Fight For The Fallen 2019,Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
AEW-4,2019-06-29,AEW,AEW Fyter Fest  The Buy In,AEW Fyter Fest 2019 - The Buy In,Televised,"Daytona Beach, Florida, USA",Daytona Beach,Florida,USA
AEW-3,2019-06-29,AEW,AEW Fyter Fest,AEW Fyter Fest 2019,Televised,"Daytona Beach, Florida, USA",Daytona Beach,Florida,USA
AEW-2,2019-05-25,AEW,AEW Double Or Nothing  The Buy In,AEW Double Or Nothing 2019 - The Buy In,Televised,"Las Vegas, Nevada, USA",Las Vegas,Nevada,USA
AEW-1,2019-05-25,AEW,AEW Double Or Nothing,AEW Double Or Nothing 2019,PLE/PPV,"Las Vegas, Nevada, USA",Las Vegas,Nevada,USA
