EventID,Date,Promotion,Event,EventName,EventType,Location,CityTown,StateProvince,Country
WWE-2745,2018-12-01,WWE,WWE Live,WWE Live,Non-Televised,"Mexico City, Distrito Federal, Mexiko",Mexico City,Distrito Federal,Mexiko
WWE-2744,2018-12-01,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Tampa, Florida, USA",Tampa,Florida,USA
WWE-2743,2018-11-30,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Jacksonville, Florida, USA",Jacksonville,Florida,USA
WWE-2742,2018-11-29,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Ocala, Florida, USA",Ocala,Florida,USA
WWE-2741,2018-11-28,WWE,WWE NXT,WWE NXT #454,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-2740,2018-11-28,WWE,WWE NXT,WWE NXT #453,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-2739,2018-11-28,WWE,WWE NXT,WWE NXT #452,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-2738,2018-11-28,WWE,WWE NXT,WWE NXT #451,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-2737,2018-11-28,WWE,WWE NXT,WWE NXT #450,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-2736,2018-11-27,WWE,WWE 205 Live,WWE 205 Live #105,Televised,"Minneapolis, Minnesota, USA",Minneapolis,Minnesota,USA
WWE-2735,2018-11-27,WWE,WWE SmackDown Live,WWE SmackDown Live #1006,Televised,"Minneapolis, Minnesota, USA",Minneapolis,Minnesota,USA
WWE-2734,2018-11-27,WWE,WWE Mixed Match Challenge,WWE Mixed Match Challenge #2.11,Televised,"Minneapolis, Minnesota, USA",Minneapolis,Minnesota,USA
WWE-2733,2018-11-26,WWE,WWE Main Event,WWE Main Event #322,Televised,"Milwaukee, Wisconsin, USA",Milwaukee,Wisconsin,USA
WWE-2732,2018-11-26,WWE,WWE Live,WWE Live,Non-Televised,"Cedar Rapids, Iowa, USA",Cedar Rapids,Iowa,USA
WWE-2731,2018-11-26,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1331,Televised,"Milwaukee, Wisconsin, USA",Milwaukee,Wisconsin,USA
WWE-2730,2018-11-25,WWE,WWE NXT UK,WWE NXT UK #24,Televised,"Liverpool, Merseyside, England, UK",Liverpool,Merseyside,England
WWE-2729,2018-11-25,WWE,WWE NXT UK,WWE NXT UK #23,Televised,"Liverpool, Merseyside, England, UK",Liverpool,Merseyside,England
WWE-2728,2018-11-25,WWE,WWE NXT UK,WWE NXT UK #22,Televised,"Liverpool, Merseyside, England, UK",Liverpool,Merseyside,England
WWE-2727,2018-11-25,WWE,WWE Live,WWE Live,Non-Televised,"Madison, Wisconsin, USA",Madison,Wisconsin,USA
WWE-2726,2018-11-24,WWE,WWE Starrcade,WWE Starrcade 2018,Non-Televised,"Cincinnati, Ohio, USA",Cincinnati,Ohio,USA
WWE-2725,2018-11-24,WWE,WWE NXT UK,WWE NXT UK #21,Televised,"Liverpool, Merseyside, England, UK",Liverpool,Merseyside,England
WWE-2724,2018-11-24,WWE,WWE NXT UK,WWE NXT UK #20,Televised,"Liverpool, Merseyside, England, UK",Liverpool,Merseyside,England
WWE-2723,2018-11-24,WWE,WWE NXT UK,WWE NXT UK #19,Televised,"Liverpool, Merseyside, England, UK",Liverpool,Merseyside,England
WWE-2722,2018-11-20,WWE,WWE Mixed Match Challenge,WWE Mixed Match Challenge #2.10,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
WWE-2721,2018-11-20,WWE,WWE 205 Live,WWE 205 Live #104,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
WWE-2720,2018-11-20,WWE,WWE SmackDown Live,WWE SmackDown Live #1005,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
WWE-2719,2018-11-19,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1330,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
WWE-2718,2018-11-19,WWE,WWE Main Event,WWE Main Event #321,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
WWE-2717,2018-11-18,WWE,WWE Survivor Series,WWE Survivor Series 2018 Kickoff,PLE/PPV,"Los Angeles, California, USA",Los Angeles,California,USA
WWE-2716,2018-11-18,WWE,WWE Survivor Series,WWE Survivor Series 2018,PLE/PPV,"Los Angeles, California, USA",Los Angeles,California,USA
WWE-2715,2018-11-17,WWE,WWE NXT TakeOver: WarGames,WWE NXT TakeOver: WarGames 2018,PLE/PPV,"Los Angeles, California, USA",Los Angeles,California,USA
WWE-2714,2018-11-17,WWE,WWE NXT,WWE NXT #448,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
WWE-2713,2018-11-16,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Visalia, California, USA",Visalia,California,USA
WWE-2712,2018-11-15,WWE,WWE NXT,WWE NXT #449,Televised,"San Jose, California, USA",San Jose,California,USA
WWE-2711,2018-11-15,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"San Jose, California, USA",San Jose,California,USA
WWE-2710,2018-11-13,WWE,WWE Mixed Match Challenge,WWE Mixed Match Challenge #2.09,Televised,"St. Louis, Missouri, USA",St. Louis,Missouri,USA
WWE-2709,2018-11-13,WWE,WWE 205 Live,WWE 205 Live #103,Televised,"St. Louis, Missouri, USA",St. Louis,Missouri,USA
WWE-2708,2018-11-13,WWE,WWE SmackDown Live,WWE SmackDown Live #1004,Televised,"St. Louis, Missouri, USA",St. Louis,Missouri,USA
WWE-2707,2018-11-12,WWE,WWE Main Event,WWE Main Event #320,Televised,"Kansas City, Missouri, USA",Kansas City,Missouri,USA
WWE-2706,2018-11-12,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1329,Televised,"Kansas City, Missouri, USA",Kansas City,Missouri,USA
WWE-2705,2018-11-11,WWE,WWE Live,WWE Live,Non-Televised,"Glasgow, Scotland, UK",Glasgow,Scotland,UK
WWE-2704,2018-11-10,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Daytona Beach, Florida, USA",Daytona Beach,Florida,USA
WWE-2703,2018-11-10,WWE,WWE Live,WWE Live,Non-Televised,"Rom, Italien",Rom,Italien,Italy
WWE-2702,2018-11-10,WWE,WWE Live,WWE Live,Non-Televised,"Minehead, Somerset, England, UK",Minehead,Somerset,England
WWE-2701,2018-11-09,WWE,WWE Live,WWE Live,Non-Televised,"Bologna, Italien",Bologna,Italien,Italy
WWE-2700,2018-11-09,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Tampa, Florida, USA",Tampa,Florida,USA
WWE-2699,2018-11-09,WWE,WWE Live,WWE Live,Non-Televised,"Brighton, East Sussex, England, UK",Brighton,East Sussex,England
WWE-2698,2018-11-08,WWE,WWE Live,WWE Live,Non-Televised,"London, England, UK",London,England,UK
WWE-2697,2018-11-08,WWE,WWE Live,WWE Live,Non-Televised,"Frankfurt am Main, Hessen, Deutschland",Frankfurt am Main,Hessen,Deutschland
WWE-2696,2018-11-08,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Cocoa, Florida, USA",Cocoa,Florida,USA
WWE-2695,2018-11-07,WWE,WWE Live,WWE Live,Non-Televised,"Köln, Nordrhein-Westfalen, Deutschland",Köln,Nordrhein-Westfalen,Deutschland
WWE-2694,2018-11-07,WWE,WWE Live,WWE Live,Non-Televised,"Nottingham, Nottinghamshire, England, UK",Nottingham,Nottinghamshire,England
WWE-2693,2018-11-07,WWE,WWE Germany Tryout,WWE Germany Tryout,Non-Televised,"Köln, Nordrhein-Westfalen, Deutschland",Köln,Nordrhein-Westfalen,Deutschland
WWE-2692,2018-11-06,WWE,WWE 205 Live,WWE 205 Live #102,Televised,"Manchester, England, UK",Manchester,England,UK
WWE-2691,2018-11-06,WWE,WWE SmackDown Live,WWE SmackDown Live #1003,Televised,"Manchester, England, UK",Manchester,England,UK
WWE-2690,2018-11-06,WWE,WWE Mixed Match Challenge,WWE Mixed Match Challenge #2.08,Televised,"Manchester, England, UK",Manchester,England,UK
WWE-2689,2018-11-06,WWE,WWE Live,WWE Live,Non-Televised,"Leeds, West Yorkshire, England, UK",Leeds,West Yorkshire,England
WWE-2688,2018-11-05,WWE,WWE Main Event,WWE Main Event #319,Televised,"Manchester, England, UK",Manchester,England,UK
WWE-2687,2018-11-05,WWE,WWE Live,WWE Live,Non-Televised,"Birmingham, West Midlands, England, UK",Birmingham,West Midlands,England
WWE-2686,2018-11-05,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1328,Televised,"Manchester, England, UK",Manchester,England,UK
WWE-2685,2018-11-04,WWE,WWE Live,WWE Live,Non-Televised,"Aberdeen, Scotland, UK",Aberdeen,Scotland,UK
WWE-2684,2018-11-04,WWE,WWE Live,WWE Live,Non-Televised,"Barcelona, Spanien",Barcelona,Spanien,Spain
WWE-2683,2018-11-03,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Coral Gables, Florida, USA",Coral Gables,Florida,USA
WWE-2682,2018-11-03,WWE,WWE Live,WWE Live,Non-Televised,"Cardiff, Wales, UK",Cardiff,Wales,UK
WWE-2681,2018-11-03,WWE,WWE Live,WWE Live,Non-Televised,"Madrid, Spanien",Madrid,Spanien,Spain
WWE-2680,2018-11-02,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Fort Pierce, Florida, USA",Fort Pierce,Florida,USA
WWE-2679,2018-11-02,WWE,WWE Crown Jewel,WWE Crown Jewel 2018 Kickoff,Televised,"Riyadh, Saudi-Arabien",Riyadh,Saudi-Arabien,Saudi Arabia
WWE-2678,2018-11-02,WWE,WWE Crown Jewel,WWE Crown Jewel 2018,PLE/PPV,"Riyadh, Saudi-Arabien",Riyadh,Saudi-Arabien,Saudi Arabia
WWE-2677,2018-11-01,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"West Palm Beach, Florida, USA",West Palm Beach,Florida,USA
WWE-2676,2018-10-30,WWE,WWE SmackDown Live,WWE SmackDown Live #1002,Televised,"Atlanta, Georgia, USA",Atlanta,Georgia,USA
WWE-2675,2018-10-30,WWE,WWE Mixed Match Challenge,WWE Mixed Match Challenge #2.07,Televised,"Atlanta, Georgia, USA",Atlanta,Georgia,USA
WWE-2674,2018-10-30,WWE,WWE 205 Live,WWE 205 Live #101,Televised,"Atlanta, Georgia, USA",Atlanta,Georgia,USA
WWE-2673,2018-10-29,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1327,Televised,"Charlotte, North Carolina, USA",Charlotte,North Carolina,USA
WWE-2672,2018-10-29,WWE,WWE Main Event,WWE Main Event #318,Televised,"Charlotte, North Carolina, USA",Charlotte,North Carolina,USA
WWE-2671,2018-10-28,WWE,WWE Evolution,WWE Evolution 2018,PLE/PPV,"Uniondale, New York, USA",Uniondale,New York,USA
WWE-2670,2018-10-28,WWE,WWE Live,WWE Live,Non-Televised,"Asheville, North Carolina, USA",Asheville,North Carolina,USA
WWE-2669,2018-10-27,WWE,WWE Live,WWE Live,Non-Televised,"Corbin, Kentucky, USA",Corbin,Kentucky,USA
WWE-2668,2018-10-27,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Fern Park, Florida, USA",Fern Park,Florida,USA
WWE-2667,2018-10-26,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Largo, Florida, USA",Largo,Florida,USA
WWE-2666,2018-10-23,WWE,WWE 205 Live,WWE 205 Live #100,Televised,"Newark, New Jersey, USA",Newark,New Jersey,USA
WWE-2665,2018-10-23,WWE,WWE Mixed Match Challenge,WWE Mixed Match Challenge #2.06,Televised,"Newark, New Jersey, USA",Newark,New Jersey,USA
WWE-2664,2018-10-23,WWE,WWE SmackDown Live,WWE SmackDown Live #1001,Televised,"Newark, New Jersey, USA",Newark,New Jersey,USA
WWE-2663,2018-10-22,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1326,Televised,"Providence, Rhode Island, USA",Providence,Rhode Island,USA
WWE-2662,2018-10-22,WWE,WWE Main Event,WWE Main Event #317,Televised,"Providence, Rhode Island, USA",Providence,Rhode Island,USA
WWE-2661,2018-10-21,WWE,WWE Live Supershow,WWE Live Supershow,Non-Televised,"Boston, Massachusetts, USA",Boston,Massachusetts,USA
WWE-2660,2018-10-20,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Venice, Florida, USA",Venice,Florida,USA
WWE-2659,2018-10-20,WWE,WWE Live,WWE Live,Non-Televised,"Hartford, Connecticut, USA",Hartford,Connecticut,USA
WWE-2658,2018-10-20,WWE,WWE Live,WWE Live,Non-Televised,"Portland, Maine, USA",Portland,Maine,USA
WWE-2657,2018-10-19,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"St. Augustine, Florida, USA",St. Augustine,Florida,USA
WWE-2656,2018-10-19,WWE,WWE Live,WWE Live,Non-Televised,"Bangor, Maine, USA",Bangor,Maine,USA
WWE-2655,2018-10-17,WWE,WWE NXT,WWE NXT #445,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-2654,2018-10-17,WWE,WWE NXT,WWE NXT #444,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-2653,2018-10-17,WWE,WWE NXT,WWE NXT #446,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-2652,2018-10-17,WWE,WWE NXT,WWE NXT #447,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-2651,2018-10-16,WWE,WWE SmackDown Live,WWE SmackDown Live #1000,Televised,"Washington, District Of Columbia, USA",Washington,District Of Columbia,USA
WWE-2650,2018-10-16,WWE,WWE Mixed Match Challenge,WWE Mixed Match Challenge #2.05,Televised,"Washington, District Of Columbia, USA",Washington,District Of Columbia,USA
WWE-2649,2018-10-16,WWE,WWE 205 Live,WWE 205 Live #99,Televised,"Washington, District Of Columbia, USA",Washington,District Of Columbia,USA
WWE-2648,2018-10-15,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1325,Televised,"Philadelphia, Pennsylvania, USA",Philadelphia,Pennsylvania,USA
WWE-2647,2018-10-15,WWE,WWE Main Event,WWE Main Event #316,Televised,"Philadelphia, Pennsylvania, USA",Philadelphia,Pennsylvania,USA
WWE-2646,2018-10-15,WWE,WWE Live,WWE Live,Non-Televised,"Richmond, Virginia, USA",Richmond,Virginia,USA
WWE-2645,2018-10-14,WWE,WWE Live,WWE Live,Non-Televised,"Binghamton, New York, USA",Binghamton,New York,USA
WWE-2644,2018-10-14,WWE,WWE Live,WWE Live,Non-Televised,"Allentown, Pennsylvania, USA",Allentown,Pennsylvania,USA
WWE-2643,2018-10-14,WWE,WWE NXT UK,WWE NXT UK #17,Televised,"Plymouth, Devon, England, UK",Plymouth,Devon,England
WWE-2642,2018-10-14,WWE,WWE NXT UK,WWE NXT UK #18,Televised,"Plymouth, Devon, England, UK",Plymouth,Devon,England
WWE-2641,2018-10-14,WWE,WWE NXT UK,WWE NXT UK #16,Televised,"Plymouth, Devon, England, UK",Plymouth,Devon,England
WWE-2640,2018-10-13,WWE,WWE NXT UK,WWE NXT UK #15,Televised,"Plymouth, Devon, England, UK",Plymouth,Devon,England
WWE-2639,2018-10-13,WWE,WWE NXT UK,WWE NXT UK #14,Televised,"Plymouth, Devon, England, UK",Plymouth,Devon,England
WWE-2638,2018-10-13,WWE,WWE NXT UK,WWE NXT UK #13,Televised,"Plymouth, Devon, England, UK",Plymouth,Devon,England
WWE-2637,2018-10-13,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Tampa, Florida, USA",Tampa,Florida,USA
WWE-2636,2018-10-13,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Owensboro, Kentucky, USA",Owensboro,Kentucky,USA
WWE-2635,2018-10-13,WWE,WWE Live,WWE Live,Non-Televised,"Raleigh, North Carolina, USA",Raleigh,North Carolina,USA
WWE-2634,2018-10-12,WWE,WWE Live,WWE Live,Non-Televised,"Syracuse, New York, USA",Syracuse,New York,USA
WWE-2633,2018-10-12,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Southaven, Mississippi, USA",Southaven,Mississippi,USA
WWE-2632,2018-10-12,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Ocala, Florida, USA",Ocala,Florida,USA
WWE-2631,2018-10-11,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"St. Charles, Missouri, USA",St. Charles,Missouri,USA
WWE-2630,2018-10-09,WWE,WWE SmackDown Live,WWE SmackDown Live #999,Televised,"Indianapolis, Indiana, USA",Indianapolis,Indiana,USA
WWE-2629,2018-10-09,WWE,WWE Mixed Match Challenge,WWE Mixed Match Challenge #2.04,Televised,"Indianapolis, Indiana, USA",Indianapolis,Indiana,USA
WWE-2628,2018-10-09,WWE,WWE 205 Live,WWE 205 Live #98,Televised,"Indianapolis, Indiana, USA",Indianapolis,Indiana,USA
WWE-2627,2018-10-08,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1324,Televised,"Rosemont, Illinois, USA",Rosemont,Illinois,USA
WWE-2626,2018-10-08,WWE,WWE Main Event,WWE Main Event #315,Televised,"Rosemont, Illinois, USA",Rosemont,Illinois,USA
WWE-2625,2018-10-08,WWE,WWE Live,WWE Live,Non-Televised,"Louisville, Kentucky, USA",Louisville,Kentucky,USA
WWE-2624,2018-10-06,WWE,WWE Super ShowDown,WWE Super ShowDown 2018,PLE/PPV,"Melbourne, Victoria, Australia",Melbourne,Victoria,Australia
WWE-2623,2018-10-06,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA
WWE-2622,2018-10-05,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Citrus Springs, Florida, USA",Citrus Springs,Florida,USA
WWE-2621,2018-10-04,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Sebring, Florida, USA",Sebring,Florida,USA
WWE-2620,2018-10-02,WWE,WWE Mixed Match Challenge,WWE Mixed Match Challenge #2.03,Televised,"Portland, Oregon, USA",Portland,Oregon,USA
WWE-2619,2018-10-02,WWE,WWE 205 Live,WWE 205 Live #97,Televised,"Portland, Oregon, USA",Portland,Oregon,USA
WWE-2618,2018-10-02,WWE,WWE SmackDown Live,WWE SmackDown Live #998,Televised,"Portland, Oregon, USA",Portland,Oregon,USA
WWE-2617,2018-10-01,WWE,WWE Main Event,WWE Main Event #314,Televised,"Seattle, Washington, USA",Seattle,Washington,USA
WWE-2616,2018-10-01,WWE,WWE Live,WWE Live,Non-Televised,"Kennewick, Washington, USA",Kennewick,Washington,USA
WWE-2615,2018-10-01,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1323,Televised,"Seattle, Washington, USA",Seattle,Washington,USA
WWE-2614,2018-09-30,WWE,WWE Live,WWE Live,Non-Televised,"Abbotsford, British Columbia, Canada",Abbotsford,British Columbia,Canada
WWE-2613,2018-09-29,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Fort Pierce, Florida, USA",Fort Pierce,Florida,USA
WWE-2612,2018-09-28,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Fern Park, Florida, USA",Fern Park,Florida,USA
WWE-2611,2018-09-27,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Lakeland, Florida, USA",Lakeland,Florida,USA
WWE-2610,2018-09-25,WWE,WWE SmackDown Live,WWE SmackDown Live #997,Televised,"Denver, Colorado, USA",Denver,Colorado,USA
WWE-2609,2018-09-25,WWE,WWE Mixed Match Challenge,WWE Mixed Match Challenge #2.02,Televised,"Denver, Colorado, USA",Denver,Colorado,USA
WWE-2608,2018-09-25,WWE,WWE 205 Live,WWE 205 Live #96,Televised,"Denver, Colorado, USA",Denver,Colorado,USA
WWE-2607,2018-09-24,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1322,Televised,"Denver, Colorado, USA",Denver,Colorado,USA
WWE-2606,2018-09-24,WWE,WWE Main Event,WWE Main Event #313,Televised,"Denver, Colorado, USA",Denver,Colorado,USA
WWE-2605,2018-09-24,WWE,WWE Live,WWE Live,Non-Televised,"Colorado Springs, Colorado, USA",Colorado Springs,Colorado,USA
WWE-2604,2018-09-23,WWE,WWE Live,WWE Live,Non-Televised,"Las Cruces, New Mexico, USA",Las Cruces,New Mexico,USA
WWE-2603,2018-09-22,WWE,WWE Live,WWE Live,Non-Televised,"Tucson, Arizona, USA",Tucson,Arizona,USA
WWE-2602,2018-09-22,WWE,WWE Live,WWE Live,Non-Televised,"Billings, Montana, USA",Billings,Montana,USA
WWE-2601,2018-09-22,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Largo, Florida, USA",Largo,Florida,USA
WWE-2600,2018-09-21,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Sanford, Florida, USA",Sanford,Florida,USA
WWE-2599,2018-09-21,WWE,WWE Live,WWE Live,Non-Televised,"Butte, Montana, USA",Butte,Montana,USA
WWE-2598,2018-09-20,WWE,WWE NXT,WWE NXT #443,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-2597,2018-09-20,WWE,WWE NXT,WWE NXT #442,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-2596,2018-09-20,WWE,WWE NXT,WWE NXT #441,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-2595,2018-09-20,WWE,WWE NXT,WWE NXT #440,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA
WWE-2594,2018-09-18,WWE,WWE SmackDown Live,WWE SmackDown Live #996,Televised,"Tulsa, Oklahoma, USA",Tulsa,Oklahoma,USA
WWE-2593,2018-09-18,WWE,WWE Mixed Match Challenge,WWE Mixed Match Challenge #2.01,Televised,"Tulsa, Oklahoma, USA",Tulsa,Oklahoma,USA
WWE-2592,2018-09-18,WWE,WWE 205 Live,WWE 205 Live #95,Televised,"Tulsa, Oklahoma, USA",Tulsa,Oklahoma,USA
WWE-2591,2018-09-17,WWE,WWE Live,WWE Live,Non-Televised,"Oklahoma City, Oklahoma, USA",Oklahoma City,Oklahoma,USA
WWE-2590,2018-09-17,WWE,WWE Main Event,WWE Main Event #312,Televised,"Dallas, Texas, USA",Dallas,Texas,USA
WWE-2589,2018-09-17,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1321,Televised,"Dallas, Texas, USA",Dallas,Texas,USA
WWE-2588,2018-09-16,WWE,WWE Hell In A Cell,WWE Hell In A Cell 2018 Kickoff,PLE/PPV,"San Antonio, Texas, USA",San Antonio,Texas,USA
WWE-2587,2018-09-16,WWE,WWE Hell In A Cell,WWE Hell In A Cell 2018,PLE/PPV,"San Antonio, Texas, USA",San Antonio,Texas,USA
WWE-2586,2018-09-15,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Venice, Florida, USA",Venice,Florida,USA
WWE-2585,2018-09-15,WWE,WWE Live,WWE Live,Non-Televised,"Corpus Christi, Texas, USA",Corpus Christi,Texas,USA
WWE-2584,2018-09-15,WWE,WWE Live,WWE Live,Non-Televised,"Houston, Texas, USA",Houston,Texas,USA
WWE-2583,2018-09-14,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Tampa, Florida, USA",Tampa,Florida,USA
WWE-2582,2018-09-14,WWE,WWE Live,WWE Live,Non-Televised,"Edinburg, Texas, USA",Edinburg,Texas,USA
WWE-2581,2018-09-13,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Dade City, Florida, USA",Dade City,Florida,USA
WWE-2580,2018-09-11,WWE,WWE SmackDown Live,WWE SmackDown Live #995,Televised,"Lafayette, Louisiana, USA",Lafayette,Louisiana,USA
WWE-2579,2018-09-11,WWE,WWE 205 Live,WWE 205 Live #94,Televised,"Lafayette, Louisiana, USA",Lafayette,Louisiana,USA
WWE-2578,2018-09-10,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1320,Televised,"New Orleans, Louisiana, USA",New Orleans,Louisiana,USA
WWE-2577,2018-09-10,WWE,WWE Main Event,WWE Main Event #311,Televised,"New Orleans, Louisiana, USA",New Orleans,Louisiana,USA
WWE-2576,2018-09-10,WWE,WWE Live,WWE Live,Non-Televised,"Beaumont, Texas, USA",Beaumont,Texas,USA
WWE-2575,2018-09-09,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Royal Oak, Michigan, USA",Royal Oak,Michigan,USA
WWE-2574,2018-09-09,WWE,WWE Live,WWE Live,Non-Televised,"Biloxi, Mississippi, USA",Biloxi,Mississippi,USA
WWE-2573,2018-09-09,WWE,WWE Live,WWE Live,Non-Televised,"Lubbock, Texas, USA",Lubbock,Texas,USA
WWE-2572,2018-09-08,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Cocoa, Florida, USA",Cocoa,Florida,USA
WWE-2571,2018-09-08,WWE,WWE Live,WWE Live,Non-Televised,"Mobile, Alabama, USA",Mobile,Alabama,USA
WWE-2570,2018-09-08,WWE,WWE Live,WWE Live,Non-Televised,"Amarillo, Texas, USA",Amarillo,Texas,USA
WWE-2569,2018-09-08,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Warren, Ohio, USA",Warren,Ohio,USA
WWE-2568,2018-09-07,WWE,WWE Live,WWE Live,Non-Televised,"Birmingham, Alabama, USA",Birmingham,Alabama,USA
WWE-2567,2018-09-07,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Daytona Beach, Florida, USA",Daytona Beach,Florida,USA
WWE-2566,2018-09-07,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Pittsburgh, Pennsylvania, USA",Pittsburgh,Pennsylvania,USA
WWE-2565,2018-09-06,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Buffalo, New York, USA",Buffalo,New York,USA
WWE-2564,2018-09-06,WWE,WWE NXT Live,WWE NXT Live,Non-Televised,"Crystal River, Florida, USA",Crystal River,Florida,USA
WWE-2563,2018-09-04,WWE,WWE SmackDown Live,WWE SmackDown Live #994,Televised,"Detroit, Michigan, USA",Detroit,Michigan,USA
WWE-2562,2018-09-04,WWE,WWE 205 Live,WWE 205 Live #93,Televised,"Detroit, Michigan, USA",Detroit,Michigan,USA
WWE-2561,2018-09-03,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1319,Televised,"Columbus, Ohio, USA",Columbus,Ohio,USA
